pipeline_id,feature_set_id,features,classifier_key,classifier_name,classifier_config_index,classifier_config,extractor_keys,extractor_config_indices,extractor_configs,train_time_sec,inference_time_sec,accuracy,precision,recall,f1,y_pred,y_true
146,F5_word_char,word_tfidf_cos|char_tfidf_cos,logistic,Logistic Regression,2,"{'C': 10.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos,1|0,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'analyzer': 'char', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",0.08563420000427868,0.003265899998950772,0.6593122098823452,0.5507931844888366,0.4187007302530204,0.47574823329400273,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
144,F5_word_char,word_tfidf_cos|char_tfidf_cos,logistic,Logistic Regression,0,"{'C': 1.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos,1|0,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'analyzer': 'char', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",0.08771440001146402,0.0030766000127187,0.6593122098823452,0.5507931844888366,0.4187007302530204,0.47574823329400273,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
145,F5_word_char,word_tfidf_cos|char_tfidf_cos,logistic,Logistic Regression,1,"{'C': 3.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos,1|0,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'analyzer': 'char', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",0.0903497000108473,0.003671300000860356,0.6593122098823452,0.5507931844888366,0.4187007302530204,0.47574823329400273,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
43,F2_char_only,char_tfidf_cos,linear_svm,Linear SVM,0,"{'C': 1.0, 'random_state': 42}",char_tfidf_cos,0,"{'analyzer': 'char', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",0.058945699987816624,0.0017859000072348863,0.6615465796004518,0.5571809734106173,0.4057258983005427,0.4695422944718683,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
44,F2_char_only,char_tfidf_cos,linear_svm,Linear SVM,1,"{'C': 3.0, 'random_state': 42}",char_tfidf_cos,0,"{'analyzer': 'char', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",0.059362600004533306,0.0022070999984862283,0.6615465796004518,0.5571809734106173,0.4057258983005427,0.4695422944718683,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
41,F2_char_only,char_tfidf_cos,logistic,Logistic Regression,1,"{'C': 3.0, 'max_iter': 2000, 'random_state': 42}",char_tfidf_cos,0,"{'analyzer': 'char', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",0.05477899999823421,0.0022542000078829005,0.6614723754400719,0.5570937442445822,0.405301592264231,0.4692270899853924,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
40,F2_char_only,char_tfidf_cos,logistic,Logistic Regression,0,"{'C': 1.0, 'max_iter': 2000, 'random_state': 42}",char_tfidf_cos,0,"{'analyzer': 'char', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",0.055235799998627044,0.0017349999980069697,0.6614723754400719,0.5570937442445822,0.405301592264231,0.4692270899853924,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
42,F2_char_only,char_tfidf_cos,logistic,Logistic Regression,2,"{'C': 10.0, 'max_iter': 2000, 'random_state': 42}",char_tfidf_cos,0,"{'analyzer': 'char', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",0.05768779999925755,0.002919100006693043,0.6614723754400719,0.5570937442445822,0.405301592264231,0.4692270899853924,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
122,F5_word_char,word_tfidf_cos|char_tfidf_cos,linear_svm,Linear SVM,1,"{'C': 3.0, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos,0|1,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",0.09759360000316519,0.0028011999966111034,0.6628327850470372,0.560933529909972,0.39933897585921974,0.4665396957916982,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
121,F5_word_char,word_tfidf_cos|char_tfidf_cos,linear_svm,Linear SVM,0,"{'C': 1.0, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos,0|1,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",0.09713850000116508,0.0037057000008644536,0.6628327850470372,0.560933529909972,0.39933897585921974,0.4665396957916982,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
118,F5_word_char,word_tfidf_cos|char_tfidf_cos,logistic,Logistic Regression,0,"{'C': 1.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos,0|1,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",0.09364239999558777,0.00371439999435097,0.6629564586476704,0.5613014775227916,0.3987360146497242,0.4662549452271214,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
119,F5_word_char,word_tfidf_cos|char_tfidf_cos,logistic,Logistic Regression,1,"{'C': 3.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos,0|1,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",0.09459439999773167,0.002956100011942908,0.6629399688342527,0.5612661888595498,0.3987360146497242,0.46624277003825515,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
120,F5_word_char,word_tfidf_cos|char_tfidf_cos,logistic,Logistic Regression,2,"{'C': 10.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos,0|1,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}|{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",0.10954350000247359,0.003707700001541525,0.6629317239275437,0.5612523969696017,0.3987136827530762,0.46622274448361406,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
14,F1_word_only,word_tfidf_cos,logistic,Logistic Regression,0,"{'C': 1.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos,1,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",0.05635140000958927,0.002231300008133985,0.6500202000214368,0.5337366486236143,0.41177784229214587,0.4648917126793233,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
16,F1_word_only,word_tfidf_cos,logistic,Logistic Regression,2,"{'C': 10.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos,1,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",0.05659429999650456,0.0017671000096015632,0.6500202000214368,0.5337366486236143,0.41177784229214587,0.4648917126793233,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
15,F1_word_only,word_tfidf_cos,logistic,Logistic Regression,1,"{'C': 3.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos,1,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",0.05710600000747945,0.001807399996323511,0.6500202000214368,0.5337366486236143,0.41177784229214587,0.4648917126793233,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
159,F5_word_char,word_tfidf_cos|char_tfidf_cos,logistic,Logistic Regression,2,"{'C': 10.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos,1|1,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",0.086807100000442,0.0031612000020686537,0.6518175896839727,0.5374489466106426,0.4084727215882445,0.46416789321423135,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
158,F5_word_char,word_tfidf_cos|char_tfidf_cos,logistic,Logistic Regression,1,"{'C': 3.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos,1|1,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",0.08589289999508765,0.002996700000949204,0.6518175896839727,0.5374489466106426,0.4084727215882445,0.46416789321423135,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
157,F5_word_char,word_tfidf_cos|char_tfidf_cos,logistic,Logistic Regression,0,"{'C': 1.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos,1|1,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",0.0876904999895487,0.0024984000046970323,0.6518093447772638,0.5374353549600376,0.4084503896915965,0.46414840567941024,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
160,F5_word_char,word_tfidf_cos|char_tfidf_cos,linear_svm,Linear SVM,0,"{'C': 1.0, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos,1|1,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",0.09110439999494702,0.002684499995666556,0.6528069784890383,0.5395021164491016,0.4070211483061256,0.46399022428145925,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
161,F5_word_char,word_tfidf_cos|char_tfidf_cos,linear_svm,Linear SVM,1,"{'C': 3.0, 'random_state': 42}",word_tfidf_cos|char_tfidf_cos,1|1,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}|{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",0.08838219998870045,0.0034986999962711707,0.6528069784890383,0.5395021164491016,0.4070211483061256,0.46399022428145925,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
18,F1_word_only,word_tfidf_cos,linear_svm,Linear SVM,1,"{'C': 3.0, 'random_state': 42}",word_tfidf_cos,1,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",0.050392199991620146,0.0018853000074159354,0.6497646079134615,0.5334185749157271,0.40992429487036336,0.4635880339937619,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
17,F1_word_only,word_tfidf_cos,linear_svm,Linear SVM,0,"{'C': 1.0, 'random_state': 42}",word_tfidf_cos,1,"{'analyzer': 'word', 'ngram_range': [1, 1], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",0.049876699995365925,0.0017746000085026026,0.6497646079134615,0.5334185749157271,0.40992429487036336,0.4635880339937619,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
12,F1_word_only,word_tfidf_cos,knn,KNN,0,{'n_neighbors': 5},word_tfidf_cos,0,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",0.0995623000053456,4.494787899995572,0.61147526115742,0.4713026444662096,0.4298443466803636,0.44961982737476497,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
9,F1_word_only,word_tfidf_cos,random_forest,Random Forest,1,"{'n_estimators': 400, 'max_depth': 16, 'random_state': 42, 'n_jobs': -1}",word_tfidf_cos,0,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",40.97385680000298,0.6054799999983516,0.6402170059445778,0.5169900023803856,0.38801670425869267,0.443313304502022,[1 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
10,F1_word_only,word_tfidf_cos,gradient_boosting,Gradient Boosting,0,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 3, 'random_state': 42}",word_tfidf_cos,0,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",41.060476700004074,0.19198049999249633,0.6414290072307832,0.5194695344832795,0.38401929475870383,0.44159112503530984,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
11,F1_word_only,word_tfidf_cos,gradient_boosting,Gradient Boosting,1,"{'n_estimators': 400, 'learning_rate': 0.05, 'max_depth': 3, 'random_state': 42}",word_tfidf_cos,0,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",82.3096385999961,0.3800329000077909,0.6416268849917963,0.5198921310183923,0.3831706826860805,0.441181764418503,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
8,F1_word_only,word_tfidf_cos,random_forest,Random Forest,0,"{'n_estimators': 200, 'max_depth': 12, 'random_state': 42, 'n_jobs': -1}",word_tfidf_cos,0,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",16.564442500006407,0.26515500000095926,0.6410414966154658,0.5190071008814887,0.37868197145983606,0.4378768511704174,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
56,F2_char_only,char_tfidf_cos,linear_svm,Linear SVM,0,"{'C': 1.0, 'random_state': 42}",char_tfidf_cos,1,"{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",0.05699179999646731,0.0018502999882912263,0.6526091007280252,0.543888759831414,0.36599745416378215,0.43755339598462195,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
57,F2_char_only,char_tfidf_cos,linear_svm,Linear SVM,1,"{'C': 3.0, 'random_state': 42}",char_tfidf_cos,1,"{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",0.06834399999934249,0.002543599999626167,0.6526091007280252,0.543888759831414,0.36599745416378215,0.43755339598462195,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
54,F2_char_only,char_tfidf_cos,logistic,Logistic Regression,1,"{'C': 3.0, 'max_iter': 2000, 'random_state': 42}",char_tfidf_cos,1,"{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",0.04228480000165291,0.0020504999993136153,0.6525513863810631,0.5438205980066445,0.3655508162308225,0.43721203541713966,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
55,F2_char_only,char_tfidf_cos,logistic,Logistic Regression,2,"{'C': 10.0, 'max_iter': 2000, 'random_state': 42}",char_tfidf_cos,1,"{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",0.042095299999346025,0.0018786000000545755,0.6525513863810631,0.5438205980066445,0.3655508162308225,0.43721203541713966,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
53,F2_char_only,char_tfidf_cos,logistic,Logistic Regression,0,"{'C': 1.0, 'max_iter': 2000, 'random_state': 42}",char_tfidf_cos,1,"{'analyzer': 'char', 'ngram_range': [4, 6], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': True}",0.057151999993948266,0.0025166999985231087,0.6525513863810631,0.5438205980066445,0.3655508162308225,0.43721203541713966,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
13,F1_word_only,word_tfidf_cos,knn,KNN,1,{'n_neighbors': 15},word_tfidf_cos,0,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",0.10048900000401773,4.656203299993649,0.6224244972668135,0.486110351615902,0.39703879050447755,0.4370828365272332,[0 1 0 ... 1 0 0],[1 0 0 ... 0 0 0]
103,F4_length_only,len_features,knn,KNN,0,{'n_neighbors': 5},length_features,0,{'out_prefix': 'len'},0.3529844000004232,5.733589499999653,0.6159110209667977,0.4752372072615587,0.3870117689095335,0.42661086836112994,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
38,F1_word_only,word_tfidf_cos,knn,KNN,0,{'n_neighbors': 5},word_tfidf_cos,2,"{'analyzer': 'word', 'ngram_range': [1, 3], 'min_df': 2, 'max_df': 0.9, 'sublinear_tf': True}",0.10010280000278726,5.673575199994957,0.5952987541945963,0.4463894422310757,0.4003439112083789,0.42211469407457114,[1 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
104,F4_length_only,len_features,knn,KNN,1,{'n_neighbors': 15},length_features,0,{'out_prefix': 'len'},0.352925300001516,6.322039100006805,0.6314856497398732,0.50133025611437,0.34927086357444337,0.4117089607244393,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
39,F1_word_only,word_tfidf_cos,knn,KNN,1,{'n_neighbors': 15},word_tfidf_cos,2,"{'analyzer': 'word', 'ngram_range': [1, 3], 'min_df': 2, 'max_df': 0.9, 'sublinear_tf': True}",0.12727230000018608,5.49270850000903,0.6097768103753906,0.4631545486070974,0.3579133075772125,0.40378922439313203,[0 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
100,F4_length_only,len_features,random_forest,Random Forest,1,"{'n_estimators': 400, 'max_depth': 16, 'random_state': 42, 'n_jobs': -1}",length_features,0,{'out_prefix': 'len'},28.598215200006962,1.1706625999941025,0.6465738290171247,0.5407038597387123,0.28374907880926326,0.3721843053399338,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
34,F1_word_only,word_tfidf_cos,random_forest,Random Forest,0,"{'n_estimators': 200, 'max_depth': 12, 'random_state': 42, 'n_jobs': -1}",word_tfidf_cos,2,"{'analyzer': 'word', 'ngram_range': [1, 3], 'min_df': 2, 'max_df': 0.9, 'sublinear_tf': True}",17.406146400011494,0.2251263999933144,0.6337447541781065,0.5072071708321557,0.2805332856919538,0.36125729732838696,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
35,F1_word_only,word_tfidf_cos,random_forest,Random Forest,1,"{'n_estimators': 400, 'max_depth': 16, 'random_state': 42, 'n_jobs': -1}",word_tfidf_cos,2,"{'analyzer': 'word', 'ngram_range': [1, 3], 'min_df': 2, 'max_df': 0.9, 'sublinear_tf': True}",41.36045190000732,0.5956654000037815,0.6323843445711412,0.5039963366913662,0.2703722727171219,0.3519425589744335,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
3,F1_word_only,word_tfidf_cos,logistic,Logistic Regression,2,"{'C': 10.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos,0,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",0.046363899993593805,0.001864899997599423,0.625771929390619,0.4874526904722725,0.2646106433819424,0.3430167759491655,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
1,F1_word_only,word_tfidf_cos,logistic,Logistic Regression,0,"{'C': 1.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos,0,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",0.05278840000391938,0.002578300001914613,0.625771929390619,0.4874526904722725,0.2646106433819424,0.3430167759491655,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
2,F1_word_only,word_tfidf_cos,logistic,Logistic Regression,1,"{'C': 3.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos,0,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",0.045560599988675676,0.002183300006436184,0.625771929390619,0.4874526904722725,0.2646106433819424,0.3430167759491655,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
5,F1_word_only,word_tfidf_cos,linear_svm,Linear SVM,1,"{'C': 3.0, 'random_state': 42}",word_tfidf_cos,0,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",0.060736900006304495,0.0028265000000828877,0.6257801742973278,0.48743760056107927,0.26385135889591105,0.3423744530412356,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
4,F1_word_only,word_tfidf_cos,linear_svm,Linear SVM,0,"{'C': 1.0, 'random_state': 42}",word_tfidf_cos,0,"{'analyzer': 'word', 'ngram_range': [1, 2], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",0.05048689999966882,0.0016865000070538372,0.6257801742973278,0.48743760056107927,0.26385135889591105,0.3423744530412356,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
99,F4_length_only,len_features,random_forest,Random Forest,0,"{'n_estimators': 200, 'max_depth': 12, 'random_state': 42, 'n_jobs': -1}",length_features,0,{'out_prefix': 'len'},14.286802200003876,0.4020942999923136,0.6466397882707957,0.5483805973908226,0.24312735880658345,0.3368919420720386,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
36,F1_word_only,word_tfidf_cos,gradient_boosting,Gradient Boosting,0,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 3, 'random_state': 42}",word_tfidf_cos,2,"{'analyzer': 'word', 'ngram_range': [1, 3], 'min_df': 2, 'max_df': 0.9, 'sublinear_tf': True}",42.90881390000868,0.190870200007339,0.6337694888982331,0.5084404013879771,0.24214475535407223,0.3280538537175705,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
37,F1_word_only,word_tfidf_cos,gradient_boosting,Gradient Boosting,1,"{'n_estimators': 400, 'learning_rate': 0.05, 'max_depth': 3, 'random_state': 42}",word_tfidf_cos,2,"{'analyzer': 'word', 'ngram_range': [1, 3], 'min_df': 2, 'max_df': 0.9, 'sublinear_tf': True}",87.0048392000026,0.41427049999765586,0.6337035296445621,0.508327024981075,0.23993389758592198,0.3259956003944474,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
102,F4_length_only,len_features,gradient_boosting,Gradient Boosting,1,"{'n_estimators': 400, 'learning_rate': 0.05, 'max_depth': 3, 'random_state': 42}",length_features,0,{'out_prefix': 'len'},67.11255829999573,0.477088299987372,0.6452958684772482,0.5592717464598786,0.1852207507983653,0.2782801254844067,[0 1 0 ... 0 0 0],[1 0 0 ... 0 0 0]
101,F4_length_only,len_features,gradient_boosting,Gradient Boosting,0,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 3, 'random_state': 42}",length_features,0,{'out_prefix': 'len'},36.29418300000543,0.24209040000278037,0.6453535828242103,0.5603088908631176,0.18309922061680697,0.27600484750555443,[0 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
28,F1_word_only,word_tfidf_cos,logistic,Logistic Regression,1,"{'C': 3.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos,2,"{'analyzer': 'word', 'ngram_range': [1, 3], 'min_df': 2, 'max_df': 0.9, 'sublinear_tf': True}",0.04704429999401327,0.0017023000109475106,0.6157791024594557,0.44922528146249024,0.17999508698273745,0.25701120836721353,[0 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
29,F1_word_only,word_tfidf_cos,logistic,Logistic Regression,2,"{'C': 10.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos,2,"{'analyzer': 'word', 'ngram_range': [1, 3], 'min_df': 2, 'max_df': 0.9, 'sublinear_tf': True}",0.05106139999406878,0.0017955000075744465,0.6157791024594557,0.44922528146249024,0.17999508698273745,0.25701120836721353,[0 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
27,F1_word_only,word_tfidf_cos,logistic,Logistic Regression,0,"{'C': 1.0, 'max_iter': 2000, 'random_state': 42}",word_tfidf_cos,2,"{'analyzer': 'word', 'ngram_range': [1, 3], 'min_df': 2, 'max_df': 0.9, 'sublinear_tf': True}",0.04869189999590162,0.0023170000058598816,0.6157791024594557,0.44922528146249024,0.17999508698273745,0.25701120836721353,[0 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
30,F1_word_only,word_tfidf_cos,linear_svm,Linear SVM,0,"{'C': 1.0, 'random_state': 42}",word_tfidf_cos,2,"{'analyzer': 'word', 'ngram_range': [1, 3], 'min_df': 2, 'max_df': 0.9, 'sublinear_tf': True}",0.05697209999198094,0.0019926999957533553,0.6157296330192024,0.4488585496866607,0.17914647491011412,0.2560852979202247,[0 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
31,F1_word_only,word_tfidf_cos,linear_svm,Linear SVM,1,"{'C': 3.0, 'random_state': 42}",word_tfidf_cos,2,"{'analyzer': 'word', 'ngram_range': [1, 3], 'min_df': 2, 'max_df': 0.9, 'sublinear_tf': True}",0.06119569999282248,0.001954499995918013,0.6157296330192024,0.4488585496866607,0.17914647491011412,0.2560852979202247,[0 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
93,F4_length_only,len_features,logistic,Logistic Regression,1,"{'C': 3.0, 'max_iter': 2000, 'random_state': 42}",length_features,0,{'out_prefix': 'len'},0.15525850000267383,0.0053761999879498035,0.6307271183226562,0.2631578947368421,0.00011165948323991157,0.00022322425108263762,[0 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
92,F4_length_only,len_features,logistic,Logistic Regression,0,"{'C': 1.0, 'max_iter': 2000, 'random_state': 42}",length_features,0,{'out_prefix': 'len'},0.1500017999933334,0.004161199991358444,0.6307271183226562,0.2631578947368421,0.00011165948323991157,0.00022322425108263762,[0 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
94,F4_length_only,len_features,logistic,Logistic Regression,2,"{'C': 10.0, 'max_iter': 2000, 'random_state': 42}",length_features,0,{'out_prefix': 'len'},0.14309620000130963,0.004094999996596016,0.6307271183226562,0.2631578947368421,0.00011165948323991157,0.00022322425108263762,[0 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
33,F1_word_only,word_tfidf_cos,naive_bayes,Naive Bayes (Multinomial),1,{'alpha': 0.5},word_tfidf_cos,2,"{'analyzer': 'word', 'ngram_range': [1, 3], 'min_df': 2, 'max_df': 0.9, 'sublinear_tf': True}",0.013351900008274242,0.0027569999947445467,0.6308013224830361,0.0,0.0,0.0,[0 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
45,F2_char_only,char_tfidf_cos,naive_bayes,Naive Bayes (Multinomial),0,{'alpha': 1.0},char_tfidf_cos,0,"{'analyzer': 'char', 'ngram_range': [3, 5], 'min_df': 2, 'max_df': 0.95, 'sublinear_tf': False}",0.016335299995262176,0.003051199993933551,0.6308013224830361,0.0,0.0,0.0,[0 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
